route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,obj_val
193,13:30:30,0,1000,700,1,2,48,33,19,16,19,29,17,16,1565.0,6958.243000000001,0.0815279483795166,0.019526004791259766,0.0,22041.756999999998
193,08:16:30,0,1000,700,1,2,44,35,17,20,23,21,15,20,1472.0,6485.9400000000005,0.0818638801574707,0.03650403022766113,0.0,14514.06
199,16:04:00,0,1000,700,1,2,43,32,26,8,11,32,24,8,3026.335369327411,13528.929635041233,0.06950616836547852,0.05917620658874512,0.0,18471.07116736917
155,13:50:00,0,1000,700,1,2,31,30,19,13,12,19,17,13,1646.0,6972.752,0.04584693908691406,0.059339046478271484,0.0,12027.248
55,18:56:00,0.2,1000,700,5,6,58,48,44,10,11,47,38,10,5139.0,22730.953000000005,0.11877202987670898,0.6239819526672363,0.0,24269.046999999995
196,09:57:30,0,1000,700,1,2,15,13,15,0,0,15,13,0,1956.0,8730.675,0.005450010299682617,0.056182861328125,0.0,6269.325000000001
194,07:10:00,0,1000,700,1,2,51,37,23,16,15,36,21,16,2372.0,10365.898000000001,0.10428595542907715,0.24959588050842285,0.0,25634.102
196,16:23:30,1,1000,700,14,15,28,13,16,12,20,8,1,12,2060.0,7461.303,0.004019021987915039,0.0009479522705078125,0.0,538.6970000000001
195,07:09:00,0.2,1000,700,4,5,48,35,25,15,22,26,20,15,2514.0,10751.147999999986,0.04272794723510742,0.18672919273376465,0.0,15248.851999999975
185,07:21:00,0,1000,700,1,2,88,64,35,31,37,51,33,31,3527.0,15735.739000000001,0.519406795501709,0.414031982421875,0.0,35264.261
192,08:28:00,1,1000,700,12,13,34,21,16,18,22,12,3,18,1966.275724767358,7625.888,0.005980253219604492,0.0015060901641845703,0.0,4374.112
155,13:50:00,0.2,1000,700,3,4,30,25,13,16,18,12,9,16,1646.0,6943.468000000001,0.01652383804321289,0.08037495613098145,0.0,5056.531999999999
193,08:16:30,1,1000,700,13,14,43,24,15,23,33,10,1,23,1472.0,5418.034000000001,0.00824284553527832,0.0009770393371582031,0.0,4581.965999999999
192,14:50:30,0,1000,700,1,2,53,41,22,21,19,34,20,21,2090.0,9298.002999999999,0.13443922996520996,0.265578031539917,0.0,24701.997000000003
187,16:47:00,1,1000,700,29,30,45,25,35,20,27,18,5,20,3294.0,12796.253,0.009582996368408203,0.0015480518341064453,0.0,5203.746999999999
196,09:57:30,0.2,1000,700,3,4,15,16,17,3,4,11,13,3,2020.0,8184.095,0.0037949085235595703,0.008210897445678711,0.0,2815.9049999999997
185,15:27:00,0.2,1000,700,3,4,27,23,16,11,11,16,12,11,2159.0,8431.911999999998,0.01371908187866211,0.034060001373291016,0.0,7568.088000000002
155,07:44:30,0.4,1000,700,5,6,45,30,17,19,25,20,11,19,1926.0,8149.008000000002,0.036351919174194336,0.018915891647338867,0.0,11850.991999999998
55,15:58:00,0.2,1000,700,4,5,71,53,34,24,32,39,29,24,4126.0,15916.992,0.08675193786621094,0.06592988967895508,0.0,23083.008
194,07:10:00,0.4,1000,700,9,10,52,26,24,12,15,37,14,12,2372.0,10391.050999999996,0.02430582046508789,0.0075931549072265625,0.0,26608.949000000004
187,16:47:00,0,1000,700,1,2,46,45,33,14,15,31,31,14,3303.2252147458785,14766.738,0.14264893531799316,0.7488818168640137,0.0,16233.262
195,13:21:00,0.4,1000,700,9,10,42,36,27,19,21,21,17,19,2468.0,10323.537,0.023888826370239258,0.06907916069030762,0.0,10676.463
192,08:28:00,0.4,1000,700,5,6,34,28,19,15,17,17,13,15,1976.0695687186817,8763.085,0.014134883880615234,0.011432170867919922,0.0,8236.915
193,08:16:30,0.2,1000,700,2,3,44,34,17,20,23,21,14,20,1465.3740604867562,6485.9400000000005,0.055394887924194336,0.022917985916137695,0.0,14514.06
196,16:23:30,0.4,1000,700,6,7,29,16,16,7,14,15,9,7,1954.0,7688.973,0.005541801452636719,0.004075050354003906,0.0,7311.027
155,13:50:00,0.4,1000,700,6,7,31,26,17,16,14,17,10,16,1646.0,6765.628000000001,0.012851953506469727,0.007086038589477539,0.0,10234.372
55,18:56:00,1,1000,700,27,28,58,41,33,36,40,18,5,36,5139.0,19680.796000000002,0.023454904556274414,0.002953052520751953,0.0,-1680.796000000002
195,07:09:00,0.4,1000,700,9,10,50,37,24,23,32,18,14,23,2514.0,10481.054999999998,0.0255279541015625,0.018074989318847656,0.0,7518.9450000000015
55,18:56:00,0.4,1000,700,11,12,56,45,37,20,23,33,25,20,5139.0,21591.844999999994,0.046304941177368164,0.7899940013885498,0.0,11408.155000000006
199,16:04:00,0.2,1000,700,4,5,39,32,26,11,11,28,21,11,3069.0,13386.283,0.045176029205322266,0.0175018310546875,0.0,14613.717
191,07:22:00,0.4,1000,700,5,6,34,20,15,11,16,18,9,11,1358.0,5443.923734896091,0.009459972381591797,0.004154205322265625,0.0,12556.076265103908
55,18:56:00,0,1000,700,1,2,62,56,49,9,10,52,47,9,5138.999999999985,22916.509999999995,0.2850801944732666,0.3047959804534912,0.0,29083.490000000005
187,13:47:00,0,1000,700,1,2,37,39,30,11,9,28,28,11,3338.0,14467.927999999998,0.08668208122253418,0.369783878326416,0.0,13532.072000000002
192,14:50:30,0.4,1000,700,6,7,53,36,24,19,29,24,17,19,2118.0,9008.505000000001,0.02533102035522461,0.01313018798828125,0.0,14991.494999999999
187,13:47:00,0.4,1000,700,12,13,41,37,28,22,25,16,15,22,3338.0,12614.516,0.02287888526916504,0.01633596420288086,0.0,3385.4840000000004
193,08:16:30,1,1000,700,13,14,46,23,16,21,32,14,2,21,1444.0,5574.992,0.00933694839477539,0.0009381771087646484,0.0,8425.008
155,13:50:00,0.2,1000,700,3,4,32,25,18,11,15,17,14,11,1646.0,7144.071,0.018452882766723633,0.01990199089050293,0.0,9855.929
193,13:30:30,1,1000,700,14,15,48,27,16,26,37,11,1,26,1565.0,6152.229,0.010556936264038086,0.0011820793151855469,0.0,4847.771
192,08:28:00,1,1000,700,12,13,34,19,17,15,19,15,4,15,1966.275724767358,7880.0380000000005,0.00491023063659668,0.0011470317840576172,0.0,7119.9619999999995
194,07:10:00,0,1000,700,1,2,52,32,21,13,12,40,19,13,2372.0,10567.337,0.08239102363586426,0.3077881336212158,0.0,29432.663
196,09:57:30,0,1000,700,1,2,13,13,7,8,5,8,5,8,1956.0,4311.594,0.004815101623535156,0.016095876693725586,0.0,3688.406
185,07:21:00,0,1000,700,1,2,89,64,37,29,30,59,35,29,3527.0,15587.871000000001,0.5269279479980469,0.23504900932312012,0.0,43412.129
194,15:17:30,1,1000,700,22,23,48,17,25,15,25,23,2,15,2343.0,9042.614999999998,0.008085012435913086,0.0010859966278076172,0.0,13957.385000000002
198,19:44:00,0.2,1000,700,1,2,24,19,12,9,10,14,10,9,946.0,3878.4380000000006,0.01575922966003418,0.012403011322021484,0.0,10121.562
194,15:17:30,0.4,1000,700,9,10,50,27,20,17,24,26,10,17,2343.0,9350.587,0.012683868408203125,0.0028738975524902344,0.0,16649.413
185,15:27:00,0,1000,700,1,2,21,26,19,9,6,15,17,9,2159.0,9378.596,0.024814844131469727,0.015093803405761719,0.0,5621.404
193,13:30:30,0,1000,700,1,2,46,35,16,21,22,24,14,21,1565.0,6942.977000000002,0.08710622787475586,0.019771814346313477,0.0,17057.022999999997
