route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,obj_val
199,16:04:00,0.2,1100,500,4,5,43,30,21,14,16,27,16,14,3069.0,13207.301000000001,0.04098081588745117,0.09517598152160645,0.0,16492.699
195,13:21:00,0.4,1100,500,9,10,40,36,24,22,25,15,14,22,2468.0,9517.533,0.022268295288085938,0.021507978439331055,0.0,6982.467000000001
194,07:10:00,0.4,1100,500,9,10,51,29,25,14,18,33,15,14,2372.0,9920.453999999998,0.029299259185791016,0.07065606117248535,0.0,26379.546000000002
192,14:50:30,0,1100,500,1,2,53,40,21,21,24,29,19,21,2118.0,9385.818,0.12694406509399414,0.3003518581390381,0.0,22514.182
185,07:21:00,0,1100,500,1,2,89,58,40,20,25,64,38,20,3527.0,15636.57028049104,0.4276010990142822,0.19724702835083008,0.0,54763.43068678009
196,09:57:30,0,1100,500,1,2,15,18,17,3,2,13,15,3,1990.4809413027906,8898.246,0.010069131851196289,0.09608006477355957,0.0,5401.754000000001
193,13:30:30,0,1100,500,1,2,48,32,16,18,23,25,14,18,1589.0,7079.412000000001,0.0749361515045166,0.09009599685668945,0.0,20420.588
185,07:21:00,0.4,1100,500,11,12,89,48,38,22,34,55,26,22,3527.0,15337.58300000001,0.0711672306060791,0.09997892379760742,0.0,45162.417
191,13:41:30,0.2,1100,500,3,4,23,17,12,9,12,11,8,9,1422.0,6109.509684128758,0.008032083511352539,0.0046749114990234375,0.0,5990.490315871393
193,13:30:30,0.4,1100,500,6,7,48,28,17,18,30,18,10,18,1569.2321045096614,6737.3240000000005,0.021589040756225586,0.00775599479675293,0.0,13062.676
199,13:24:30,0.4,1100,500,8,9,30,27,21,15,17,13,12,15,3030.0,11984.777999999998,0.011624813079833984,0.010792970657348633,0.0,2315.2220000000016
199,13:24:30,1,1100,500,19,20,30,20,24,16,18,12,4,16,2990.0,12192.131999999998,0.005724906921386719,0.0014548301696777344,0.0,1007.8680000000022
187,16:47:00,0.2,1100,500,6,7,43,47,37,17,17,26,30,17,3338.0,14712.669,0.05820918083190918,0.02060389518737793,0.0,13887.331
55,15:58:00,1,1100,500,22,23,71,40,27,36,55,16,4,36,4074.0,15644.422000000002,0.0289459228515625,0.0022699832916259766,0.0,1955.5779999999977
187,16:47:00,1,1100,500,29,30,43,34,37,27,27,16,7,27,3294.0,13123.513999999997,0.012689828872680664,0.0015869140625,0.0,4476.486000000003
185,15:27:00,0.2,1100,500,3,4,26,27,17,14,13,13,13,14,2159.0,9252.3,0.016566038131713867,0.02247905731201172,0.0,5047.700000000001
192,08:28:00,0.4,1100,500,5,6,33,25,17,14,15,18,11,14,1976.0695687186817,8368.284,0.010349750518798828,0.01799488067626953,0.0,11431.716
55,18:56:00,1,1100,500,27,28,58,34,33,29,37,21,5,29,5139.0,19680.796000000002,0.016253232955932617,0.0027408599853515625,0.0,3419.203999999998
193,08:16:30,0.4,1100,500,5,6,43,25,16,15,22,21,10,15,1472.0,6100.402,0.016161203384399414,0.004140138626098633,0.0,16999.598
198,19:44:00,1,1100,500,7,8,23,9,10,7,11,12,2,7,946.0,3464.248,0.0020689964294433594,0.0010030269622802734,0.0,9735.752
155,13:50:00,1,1100,500,14,15,32,21,17,19,24,8,2,19,1607.0,6196.468000000001,0.005697965621948242,0.0011000633239746094,0.0,2603.5319999999992
187,13:47:00,0.2,1100,500,6,7,38,41,34,14,12,26,27,14,3338.0,14308.289999999999,0.03290128707885742,0.012413978576660156,0.0,14291.710000000001
196,16:23:30,0,1100,500,1,2,29,23,19,6,5,24,17,6,2060.0,8826.838999999998,0.025801897048950195,1.2026698589324951,0.0,17573.161
194,07:10:00,0,1100,500,1,2,51,36,25,13,14,37,23,13,2372.0,10407.921,0.09903693199157715,0.15784311294555664,0.0,30292.078999999998
192,08:28:00,1,1100,500,12,13,33,18,16,15,16,17,3,15,1966.275724767358,7896.714000000001,0.004969120025634766,0.0012879371643066406,0.0,10803.286
155,13:50:00,0.2,1100,500,3,4,32,26,16,14,17,15,12,14,1646.0,6856.992,0.01960611343383789,0.022680997848510742,0.0,9643.008
193,08:16:30,1,1100,500,13,14,43,18,14,18,32,11,0,18,1444.0,5418.034000000001,0.006333827972412109,0.0008828639984130859,0.0,6681.965999999999
196,16:23:30,1,1100,500,14,15,29,14,17,12,21,8,2,12,1954.0,7484.485000000001,0.004684925079345703,0.0011470317840576172,0.0,1315.5149999999994
155,13:50:00,0,1100,500,1,2,32,28,17,13,14,18,15,13,1646.0,7354.912999999999,0.03999519348144531,0.037561893463134766,0.0,12445.087000000001
193,08:16:30,0,1100,500,1,2,43,29,17,14,21,22,15,14,1472.0,6423.114,0.05736804008483887,0.039948225021362305,0.0,17776.886
192,08:28:00,0,1100,500,1,2,33,29,20,11,12,21,18,11,1991.0,8808.143,0.04468989372253418,0.13320183753967285,0.0,14291.857
194,07:10:00,1,1100,500,22,23,51,19,26,16,28,23,3,16,2334.0,8928.65,0.008723974227905273,0.001055002212524414,0.0,16371.35
198,19:44:00,0,1100,500,1,2,23,15,11,6,7,16,9,6,946.0,3955.6100000000006,0.009866952896118164,0.00739288330078125,0.0,13644.39
185,15:27:00,0.4,1100,500,7,8,26,25,18,15,17,9,10,15,2127.43450250537,8830.391999999996,0.008684158325195312,0.0032639503479003906,0.0,1069.6080000000038
192,08:28:00,0.2,1100,500,2,3,33,28,19,12,12,21,16,12,1991.0,8808.142999999935,0.02570486068725586,0.06345009803771973,0.0,14291.85700000002
187,13:47:00,0.4,1100,500,12,13,38,36,32,17,16,22,19,17,3338.0,13591.055999999997,0.021632671356201172,0.009996175765991211,0.0,10608.944000000003
55,18:56:00,0,1100,500,1,2,58,52,43,11,11,47,41,11,5139.0,22551.705451478436,0.2314929962158203,0.5677590370178223,0.0,29148.29535964273
155,13:50:00,0.4,1100,500,6,7,32,24,16,15,20,12,9,15,1607.0,6894.880999999999,0.01044607162475586,0.01645183563232422,0.0,6305.119000000001
193,08:16:30,0.2,1100,500,2,3,43,28,17,14,21,22,14,14,1472.0,6494.521999999999,0.03593087196350098,0.01587510108947754,0.0,17705.478000000003
187,16:47:00,0,1100,500,1,2,43,52,37,17,17,26,35,17,3338.0,14712.669,0.17581486701965332,1.3322489261627197,0.0,13887.331
