route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,objective_value
195,07:09:00,1,200,700,22,23,48,12,27,8,8,40,4,8,4146.2027111667885,10950.586,0.0056231021881103516,0.0019071102142333984,0.0,-2950.5859999999993
195,07:09:00,1,400,700,22,23,48,12,28,7,7,41,5,7,4201.656958363161,11163.073999999999,0.005711793899536133,0.002911090850830078,0.0,5236.926000000001
195,07:09:00,1,600,700,22,23,48,12,29,6,6,42,6,6,4214.0,11736.784,0.006184816360473633,0.0013191699981689453,0.0,13463.216
195,07:09:00,1,800,700,22,23,48,12,29,6,6,42,6,6,4214.0,11736.784,0.005938053131103516,0.002299070358276367,0.0,21863.216
195,07:09:00,1,1000,700,22,23,48,12,29,6,6,42,6,6,4214.0,11736.784,0.005822896957397461,0.0022559165954589844,0.0,30263.216
195,07:09:00,1,1200,700,22,23,48,12,29,6,6,42,6,6,4214.0,11736.784,0.005838871002197266,0.0022420883178710938,0.0,38663.216
195,07:09:00,1,1400,700,22,23,48,12,29,6,6,42,6,6,4214.0,11736.784,0.005883693695068359,0.0024819374084472656,0.0,47063.216
195,07:09:00,1,1600,700,22,23,48,12,29,6,6,42,6,6,4214.0,11736.784,0.005857706069946289,0.0027990341186523438,0.0,55463.216
196,09:57:30,0.4,0,700,6,7,15,9,9,7,15,0,2,7,2791.0,6708.998,0.0015032291412353516,0.0010612010955810547,0.0,-6708.998
196,09:57:30,0.4,200,700,6,7,15,9,10,6,11,4,3,6,2791.0,7208.986,0.0016007423400878906,0.002404928207397461,0.0,-6408.986
196,09:57:30,0.4,400,700,6,7,15,9,13,3,4,11,6,3,3155.0,9337.89,0.0016431808471679688,0.009145021438598633,0.0,-4937.889999999999
196,09:57:30,0.4,600,700,6,7,15,9,14,2,3,12,7,2,2791.0,9795.826,0.0014810562133789062,0.017556190490722656,0.0,-2595.825999999999
196,09:57:30,0.4,800,700,6,7,15,9,14,2,3,12,7,2,3155.0,9795.826,0.0016140937805175781,0.015965938568115234,0.0,-195.8259999999991
196,09:57:30,0.4,1000,700,6,7,15,9,14,2,3,12,7,2,2791.0,9795.826,0.0016679763793945312,0.027601957321166992,0.0,2204.174000000001
196,09:57:30,0.4,1200,700,6,7,15,9,14,2,3,12,7,2,2791.0,9795.826,0.0016100406646728516,0.016286134719848633,0.0,4604.174000000001
196,09:57:30,0.4,1400,700,6,7,15,9,14,2,3,12,7,2,2791.0,9795.826,0.0015990734100341797,0.01578497886657715,0.0,7004.174000000001
196,09:57:30,0.4,1600,700,6,7,15,9,14,2,3,12,7,2,2791.0,9795.826,0.0014929771423339844,0.013309955596923828,0.0,9404.174
