route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,obj_val
192,14:50:30,0.2,1000,50,3,4,53,0,4,0,53,0,0,0,2118.0,6185.912,0.00015282630920410156,0.0002601146697998047,0.0,-6185.912
192,14:50:30,0.2,1000,100,3,4,53,14,13,5,46,7,9,5,2090.0,7702.408000000001,0.0027320384979248047,0.003180980682373047,6.114513462192004e-08,-702.4080000000013
192,14:50:30,0.2,1000,150,3,4,53,30,22,12,32,21,18,12,2118.0,9133.436955265166,0.024389028549194336,0.012167930603027344,0.0,11866.563044734885
192,14:50:30,0.2,1000,200,3,4,53,37,22,19,28,25,18,19,2118.0,9095.5,0.04956626892089844,0.08260703086853027,0.0,15904.5
192,14:50:30,0.2,1000,250,3,4,53,38,22,20,28,25,18,20,2118.0,9095.5,0.05299568176269531,0.15149497985839844,0.0,15904.5
192,14:50:30,0.2,1000,300,3,4,53,38,22,20,28,25,18,20,2118.0,9095.5,0.05777096748352051,0.14756107330322266,0.0,15904.5
192,14:50:30,0.2,1000,350,3,4,53,38,22,20,28,25,18,20,2118.0,9095.5,0.05367016792297363,0.1620769500732422,0.0,15904.5
192,14:50:30,0.2,1000,400,3,4,53,38,22,20,28,25,18,20,2118.0,9095.5,0.052076101303100586,0.1993410587310791,0.0,15904.5
192,14:50:30,0.2,1000,450,3,4,53,38,22,20,28,25,18,20,2118.0,9095.5,0.05563783645629883,0.15395402908325195,0.0,15904.5
192,14:50:30,0.2,1000,500,3,4,53,38,22,20,28,25,18,20,2118.0,9095.5,0.05250287055969238,0.13793301582336426,0.0,15904.5
192,14:50:30,0.2,1000,550,3,4,53,38,22,20,28,25,18,20,2118.0,9095.5,0.05259227752685547,0.13946795463562012,0.0,15904.5
192,14:50:30,0.2,1000,600,3,4,53,38,22,20,28,25,18,20,2118.0,9095.5,0.05279898643493652,0.13798904418945312,0.0,15904.5
192,14:50:30,0.2,1000,650,3,4,53,38,22,20,28,25,18,20,2118.0,9095.5,0.05184507369995117,0.13777613639831543,0.0,15904.5
192,14:50:30,0.2,1000,700,3,4,53,38,22,20,28,25,18,20,2118.0,9095.5,0.052108049392700195,0.14016985893249512,0.0,15904.5
195,07:09:00,1,1000,0,22,23,48,0,23,0,48,0,0,0,2514.0,9212.719,0.0009431838989257812,0.0004558563232421875,0.0,-9212.719
195,07:09:00,1,1000,50,22,23,48,1,24,0,47,1,1,0,2447.0,9428.221,0.0010170936584472656,0.0005691051483154297,0.0,-8428.221
195,07:09:00,1,1000,100,22,23,48,6,24,5,45,3,1,5,2514.0,9428.221,0.0018041133880615234,0.0008931159973144531,0.0,-6428.221
195,07:09:00,1,1000,150,22,23,48,20,26,17,38,10,3,17,2459.528901216894,9635.070999999998,0.00732421875,0.0016570091247558594,0.0,364.9290000000019
195,07:09:00,1,1000,200,22,23,48,23,26,20,35,13,3,20,2459.528901216894,9635.070999999998,0.01036381721496582,0.0018041133880615234,0.0,3364.929000000002
195,07:09:00,1,1000,250,22,23,48,23,26,20,35,13,3,20,2459.528901216894,9635.070999999998,0.010480165481567383,0.0015988349914550781,0.0,3364.929000000002
195,07:09:00,1,1000,300,22,23,48,24,26,21,34,14,3,21,2459.528901216894,9635.070999999998,0.011214017868041992,0.0019199848175048828,0.0,4364.929000000002
195,07:09:00,1,1000,350,22,23,48,24,26,21,34,14,3,21,2459.528901216894,9635.070999999998,0.011962890625,0.0018720626831054688,0.0,4364.929000000002
195,07:09:00,1,1000,400,22,23,48,24,26,21,34,14,3,21,2459.528901216894,9635.070999999998,0.011100292205810547,0.0017459392547607422,0.0,4364.929000000002
195,07:09:00,1,1000,450,22,23,48,24,26,21,34,14,3,21,2459.528901216894,9635.070999999998,0.011237859725952148,0.0016980171203613281,0.0,4364.929000000002
195,07:09:00,1,1000,500,22,23,48,24,26,21,34,14,3,21,2459.528901216894,9635.070999999998,0.011029958724975586,0.0019609928131103516,0.0,4364.929000000002
195,07:09:00,1,1000,550,22,23,48,24,26,21,34,14,3,21,2459.528901216894,9635.070999999998,0.010957002639770508,0.001972198486328125,0.0,4364.929000000002
195,07:09:00,1,1000,600,22,23,48,24,26,21,34,14,3,21,2459.528901216894,9635.070999999998,0.010721921920776367,0.0020401477813720703,0.0,4364.929000000002
