route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,objective_value
196,09:57:30,0.4,1000,500,6,7,15,9,14,2,3,12,7,2,2791.0,9795.826,0.023382902145385742,0.026955842971801758,0.0,2204.174000000001
196,09:57:30,0.4,1000,600,6,7,15,9,14,2,3,12,7,2,2791.0,9795.826,0.001773834228515625,0.026172876358032227,0.0,2204.174000000001
196,09:57:30,0.4,1000,700,6,7,15,9,14,2,3,12,7,2,2791.0,9795.826,0.0015082359313964844,0.02780008316040039,0.0,2204.174000000001
155,07:44:30,0.2,1000,0,2,3,6,6,5,4,5,1,2,4,1489.8581782390866,5708.795999999999,0.0006890296936035156,0.001116037368774414,0.0,-4708.795999999999
155,07:44:30,0.2,1000,100,2,3,14,13,5,11,13,1,2,11,1365.0,5085.363000000001,0.003332853317260742,0.003178119659423828,0.0,-4085.363000000001
155,07:44:30,0.2,1000,200,2,3,40,21,12,12,31,9,9,12,1861.8435710450976,6878.033,0.015626192092895508,0.013226032257080078,0.0,2121.9669999999996
155,07:44:30,0.2,1000,300,2,3,45,24,12,15,35,10,9,15,1795.0008574922467,6878.033,0.023602008819580078,0.015340089797973633,0.0,3121.9669999999996
155,07:44:30,0.2,1000,400,2,3,45,24,12,15,35,10,9,15,1795.0008574922467,6878.033,0.023273229598999023,0.017177104949951172,0.0,3121.9669999999996
155,07:44:30,0.2,1000,500,2,3,45,24,12,15,35,10,9,15,1795.0008574922467,6878.033,0.023034095764160156,0.015598058700561523,0.0,3121.9669999999996
155,07:44:30,0.2,1000,600,2,3,45,24,12,15,35,10,9,15,1795.0008574922467,6878.033,0.023062944412231445,0.015413999557495117,0.0,3121.9669999999996
155,07:44:30,0.2,1000,700,2,3,45,24,12,15,35,10,9,15,1795.0008574922467,6878.033,0.023650646209716797,0.016716957092285156,0.0,3121.9669999999996
55,15:58:00,0.4,1000,0,9,10,10,6,13,3,2,8,3,3,3861.0,11868.333999999999,0.0015881061553955078,0.0016040802001953125,0.0,-3868.333999999999
55,15:58:00,0.4,1000,100,9,10,24,13,18,5,4,20,8,5,4057.943703769968,13122.076999999997,0.0030701160430908203,0.002363920211791992,0.0,6877.9230000000025
55,15:58:00,0.4,1000,200,9,10,49,23,28,5,5,44,18,5,4200.538654258831,16095.503999999999,0.00952911376953125,0.015424966812133789,0.0,27904.496
55,15:58:00,0.4,1000,300,9,10,65,28,30,8,13,52,20,8,4390.138846635644,16644.606,0.016793251037597656,0.04882383346557617,0.0,35355.394
55,15:58:00,0.4,1000,400,9,10,70,28,30,8,16,54,20,8,4390.138846635644,16644.606,0.01718592643737793,0.04331088066101074,0.0,37355.394
55,15:58:00,0.4,1000,500,9,10,71,28,30,8,17,54,20,8,4390.138846635644,16644.606,0.017796039581298828,0.04632997512817383,0.0,37355.394
55,15:58:00,0.4,1000,600,9,10,71,28,30,8,17,54,20,8,4390.138846635644,16644.606,0.017705917358398438,0.0437312126159668,0.0,37355.394
55,15:58:00,0.4,1000,700,9,10,71,28,30,8,17,54,20,8,4390.138846635644,16644.606,0.01881885528564453,0.04562211036682129,0.0,37355.394
196,16:23:30,0.2,1000,0,3,4,6,3,6,1,1,5,2,1,2557.0,6577.477999999999,0.00047206878662109375,0.00045418739318847656,0.0,-1577.4779999999992
196,16:23:30,0.2,1000,100,3,4,15,9,12,1,1,14,8,1,2557.0,8678.192000000001,0.0018651485443115234,0.012701988220214844,0.0,5321.807999999999
196,16:23:30,0.2,1000,200,3,4,21,14,14,4,4,17,10,4,2557.0,9044.026999999998,0.003963947296142578,0.05471396446228027,0.0,7955.973000000002
196,16:23:30,0.2,1000,300,3,4,28,15,15,4,4,24,11,4,2557.0,9176.690000000002,0.005410909652709961,0.036195993423461914,0.0,14823.309999999998
196,16:23:30,0.2,1000,400,3,4,29,16,16,4,4,25,12,4,2557.0,9581.375,0.0061609745025634766,0.011613130569458008,0.0,15418.625
196,16:23:30,0.2,1000,500,3,4,29,16,16,4,4,25,12,4,2557.0,9581.375,0.006327152252197266,0.01188802719116211,0.0,15418.625
196,16:23:30,0.2,1000,600,3,4,29,16,16,4,4,25,12,4,2557.0,9581.375,0.006181955337524414,0.01165318489074707,0.0,15418.625
196,16:23:30,0.2,1000,700,3,4,29,16,16,4,4,25,12,4,2557.0,9581.375,0.006544828414916992,0.012572050094604492,0.0,15418.625
195,07:09:00,0,1000,0,1,2,2,3,2,3,2,0,0,3,2615.0,4176.066000000001,0.0002918243408203125,0.0005619525909423828,0.0,-4176.066000000001
195,07:09:00,0,1000,100,1,2,20,12,14,0,0,20,12,0,2451.136289071819,9392.194,0.02611994743347168,0.003242969512939453,0.0,10607.806
195,07:09:00,0,1000,200,1,2,32,19,18,3,2,30,16,3,2615.0,9761.450999999997,0.019336938858032227,0.013118982315063477,0.0,20238.549
195,07:09:00,0,1000,300,1,2,47,28,21,9,9,38,19,9,2615.0,9980.453,0.05823469161987305,0.10052084922790527,0.0,28019.547
195,07:09:00,0,1000,400,1,2,48,29,21,10,10,38,19,10,2615.0,9980.453,0.0636911392211914,0.14192914962768555,0.0,28019.547
195,07:09:00,0,1000,500,1,2,48,29,21,10,10,38,19,10,2615.0,9980.453,0.06378698348999023,0.14181303977966309,0.0,28019.547
195,07:09:00,0,1000,600,1,2,48,29,21,10,10,38,19,10,2615.0,9980.453,0.06345796585083008,0.14267992973327637,0.0,28019.547
195,07:09:00,0,1000,700,1,2,48,29,21,10,10,38,19,10,2615.0,9980.453,0.06353592872619629,0.14204716682434082,0.0,28019.547
199,16:04:00,1,1000,0,19,20,13,1,21,0,0,13,1,0,5107.0,11329.088999999998,0.001352071762084961,0.0004360675811767578,0.0,1670.9110000000019
199,16:04:00,1,1000,100,19,20,32,5,23,2,2,30,3,2,5028.4474841923075,12289.922999999997,0.0028171539306640625,0.0008280277252197266,0.0,17710.077000000005
199,16:04:00,1,1000,200,19,20,36,7,24,3,3,33,4,3,5004.922855523735,12494.569999999998,0.0036437511444091797,0.0009539127349853516,0.0,20505.43
199,16:04:00,1,1000,300,19,20,43,8,25,3,3,40,5,3,5004.922855523735,12731.883999999996,0.004171133041381836,0.0010759830474853516,0.0,27268.116
