route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,obj_val
155,13:50:00,1,1100,250,14,15,32,0,15,0,9,23,0,0,1646.0,6044.251000000001,0.0016672611236572266,0.0005438327789306641,0.0,19255.749
187,13:47:00,0.2,1100,250,6,7,38,0,7,0,34,4,0,0,3338.0,11164.076000000001,0.0003528594970703125,0.0003459453582763672,0.0,-6764.076000000001
196,16:23:30,0,1100,250,1,2,29,0,2,0,29,0,0,0,2060.0,1882.4130000000002,0.00011110305786132812,0.0002510547637939453,0.0,-1882.4130000000002
194,07:10:00,0,1100,250,1,2,51,0,2,0,51,0,0,0,2372.0,6242.156000000001,0.00011205673217773438,0.000270843505859375,0.0,-6242.156000000001
192,08:28:00,1,1100,250,12,13,33,0,13,0,9,24,0,0,1991.0,7236.521,0.0011179447174072266,0.001171112060546875,0.0,19163.479
155,13:50:00,0.2,1100,250,3,4,32,0,4,0,24,8,0,0,1646.0,5493.888999999999,0.00027179718017578125,0.0002410411834716797,0.0,3306.111000000001
193,08:16:30,1,1100,250,13,14,43,0,14,0,17,26,0,0,1472.0,5418.034000000001,0.0013358592987060547,0.0003349781036376953,0.0,23181.966
196,16:23:30,1,1100,250,14,15,29,0,15,0,15,14,0,0,2060.0,7461.303,0.0009191036224365234,0.0003590583801269531,0.0,7938.697
155,13:50:00,0,1100,250,1,2,32,0,2,0,32,0,0,0,1646.0,4733.399000000001,0.00010395050048828125,0.0002779960632324219,0.0,-4733.399000000001
193,08:16:30,0,1100,250,1,2,43,0,2,0,39,4,0,0,1472.0,5013.180999999999,0.00018477439880371094,0.000347137451171875,0.0,-613.1809999999987
192,08:28:00,0,1100,250,1,2,33,0,2,0,31,2,0,0,1991.0,3657.772000000001,0.00015997886657714844,0.00037789344787597656,0.0,-1457.7720000000008
194,07:10:00,1,1100,250,22,23,51,0,23,0,13,38,0,0,2372.0,8741.315,0.002675294876098633,0.0005209445953369141,0.0,33058.685
198,19:44:00,0,1100,250,1,2,23,0,2,0,22,1,0,0,946.0,3292.6539999999995,0.00013303756713867188,0.00025200843811035156,0.0,-2192.6539999999995
185,15:27:00,0.4,1100,250,7,8,26,0,8,0,20,6,0,0,2159.0,7709.9529999999995,0.00038123130798339844,0.0003230571746826172,0.0,-1109.9529999999995
192,08:28:00,0.2,1100,250,2,3,33,0,3,0,31,2,0,0,1991.0,5874.095000000001,0.00015473365783691406,0.0002589225769042969,0.0,-3674.095000000001
187,13:47:00,0.4,1100,250,12,13,38,0,13,0,24,14,0,0,3338.0,11674.129,0.0008020401000976562,0.0005428791046142578,0.0,3725.870999999999
55,18:56:00,0,1100,250,1,2,58,0,2,0,58,0,0,0,5139.0,11566.579,0.00011372566223144531,0.0002770423889160156,0.0,-11566.579
155,13:50:00,0.4,1100,250,6,7,32,0,7,0,18,14,0,0,1646.0,5531.778,0.0005490779876708984,0.00041604042053222656,0.0,9868.222
193,08:16:30,0.2,1100,250,2,3,43,0,3,0,37,6,0,0,1472.0,5013.1810000000005,0.0002579689025878906,0.0003478527069091797,0.0,1586.8189999999995
187,16:47:00,0,1100,250,1,2,43,0,2,0,43,0,0,0,3338.0,5380.339000000001,0.00012612342834472656,0.0008509159088134766,0.0,-5380.339000000001
